loss_a,loss_b,epoch,time
0.12439245625420381,0.13028102524521698,1,2025-12-19 05:35:57.067373+00:00
0.10541938841769485,0.08613285384645672,2,2025-12-19 05:53:06.351999+00:00
0.09914095161255193,0.07516146093635385,3,2025-12-19 06:10:17.366331+00:00
0.07603058249526123,0.06369286006003733,4,2025-12-19 06:27:22.448903+00:00
0.06328114129617128,0.05504527505672046,5,2025-12-19 06:44:21.000518+00:00
0.05921475939765459,0.05157186903542917,6,2025-12-19 07:01:19.550901+00:00
0.05716128706334884,0.049076752655407174,7,2025-12-19 07:18:13.531965+00:00
0.05540105716488857,0.047543100447514815,8,2025-12-19 07:35:10.226121+00:00
0.05472677245821434,0.04616193592775869,9,2025-12-19 07:52:10.191911+00:00
0.05383761991739614,0.04463500222937695,10,2025-12-19 08:09:10.248172+00:00
0.052633172448525445,0.04384036371768772,11,2025-12-19 08:26:15.016136+00:00
0.05190283389946886,0.04252834105508701,12,2025-12-19 08:43:23.211862+00:00
0.04936526793247188,0.04094310840840615,13,2025-12-19 09:00:27.484167+00:00
0.04812697653182363,0.040315806282726865,14,2025-12-19 09:17:22.114456+00:00
0.04776173019746162,0.03950870535443075,15,2025-12-19 09:34:20.880907+00:00
0.04697914343000255,0.03894835654717251,16,2025-12-19 09:51:20.980825+00:00
0.04624417427401165,0.03847869010713264,17,2025-12-19 10:08:21.409996+00:00
0.04544654434710343,0.03800057998382067,18,2025-12-19 10:25:19.881473+00:00
0.04547038187365268,0.03756300055862667,19,2025-12-19 10:42:24.915360+00:00
0.04484906931628139,0.037184989110047695,20,2025-12-19 10:59:21.066719+00:00
0.04449868974638463,0.03689358198752214,21,2025-12-19 11:16:13.588165+00:00
0.04425462106605352,0.03661768553060486,22,2025-12-19 11:33:16.843330+00:00
0.044055872605686996,0.03630543844454445,23,2025-12-19 11:50:09.788320+00:00
0.04349709420912821,0.03596493643744074,24,2025-12-19 12:07:12.780828+00:00
0.043725565601964944,0.035530810557192066,25,2025-12-19 12:24:12.642748+00:00
0.043187347169652696,0.03521918075315597,26,2025-12-19 12:41:09.921757+00:00
0.04294708017828583,0.03502829288281785,27,2025-12-19 12:58:10.473721+00:00
0.04297002671883648,0.034713541715626274,28,2025-12-19 13:15:18.311896+00:00
0.04253553444313468,0.0345196591579988,29,2025-12-19 13:32:13.581253+00:00
0.04271131592361925,0.0344547703044617,30,2025-12-19 13:49:06.824672+00:00
0.04262738828618392,0.03427390254259052,31,2025-12-19 14:06:09.351885+00:00
0.041912772577213306,0.0338000989579489,32,2025-12-19 14:23:09.569022+00:00
0.04184913610015775,0.033760417235005676,33,2025-12-19 14:40:15.355853+00:00
0.04187629610044128,0.03362113658253473,34,2025-12-19 14:57:15.718868+00:00
0.04180847724565511,0.03358599999457427,35,2025-12-19 15:13:57.436714+00:00
0.04175703181842527,0.03347688270483934,36,2025-12-19 15:31:38.764488+00:00
0.04153513241353096,0.03324549622791073,37,2025-12-19 15:49:12.476174+00:00
0.04132358321585899,0.03319923264927138,38,2025-12-19 16:06:31.090158+00:00
0.04096537649823452,0.03289313874036813,39,2025-12-19 16:23:52.256809+00:00
0.04111634499663558,0.03265034546897896,40,2025-12-19 16:39:50.996741+00:00
0.041046190930473556,0.03266993359634155,41,2025-12-19 16:54:32.570723+00:00
0.040715829661215536,0.032511560806208324,42,2025-12-19 17:09:17.178145+00:00
0.040995153006635435,0.03232379984608247,43,2025-12-19 17:24:03.591501+00:00
0.040638717582790564,0.03236779254747427,44,2025-12-19 17:39:04.518032+00:00
0.04044007021535671,0.032135536181491633,45,2025-12-19 17:54:57.267436+00:00
0.04036404578484424,0.03207368195902926,46,2025-12-19 18:11:06.028433+00:00
0.04024350653288758,0.031943278492051565,47,2025-12-19 18:28:49.801237+00:00
0.04009118476235628,0.031800522705369434,48,2025-12-19 18:46:00.781312+00:00
0.03997886392558064,0.03190070582475542,49,2025-12-19 19:03:04.274602+00:00
0.03999827734998051,0.03169234622028152,50,2025-12-19 19:20:25.454765+00:00
