loss_a,loss_b,epoch,time
0.1290724271563257,0.1419331472635178,1,2025-12-26 05:47:25.405736+00:00
0.09870040621522923,0.1010688863734602,2,2025-12-26 06:05:19.998774+00:00
0.08720972785472322,0.08764124543878149,3,2025-12-26 06:23:11.378700+00:00
0.0663965029462282,0.06805498321550638,4,2025-12-26 06:41:01.103385+00:00
0.05950758691768734,0.060839220390841935,5,2025-12-26 06:58:53.036060+00:00
0.05530558672561032,0.05742001668999334,6,2025-12-26 07:16:44.479968+00:00
0.053595916044315,0.054972019023725484,7,2025-12-26 07:34:38.715761+00:00
0.052620410069161495,0.05396943699688313,8,2025-12-26 07:52:27.197137+00:00
0.05200818495662344,0.052557601974235924,9,2025-12-26 08:10:19.942406+00:00
0.05118360634533771,0.05153069943531914,10,2025-12-26 08:28:09.101131+00:00
0.05034529703567988,0.05087500363930626,11,2025-12-26 08:45:56.807322+00:00
0.04990040867162974,0.050155097507453804,12,2025-12-26 09:03:47.573956+00:00
0.049243240210742535,0.04940931987627816,13,2025-12-26 09:21:34.294742+00:00
0.04876616650801523,0.048877417944246195,14,2025-12-26 09:39:20.025382+00:00
0.04859293461598992,0.04817558255668439,15,2025-12-26 09:57:03.680860+00:00
0.04808624442467098,0.047763719327553855,16,2025-12-26 10:14:49.571690+00:00
0.04743577915587524,0.047221349749092305,17,2025-12-26 10:32:31.112261+00:00
0.04706236978516462,0.0470337371212098,18,2025-12-26 10:50:14.687198+00:00
0.04680068507665058,0.04628592505509099,19,2025-12-26 11:07:58.178295+00:00
0.04656382434492272,0.04617741887684438,20,2025-12-26 11:25:41.003073+00:00
0.04619769779409055,0.046013609660221735,21,2025-12-26 11:43:20.283529+00:00
0.04607064824887932,0.04551199159426629,22,2025-12-26 12:01:01.751895+00:00
0.04584234280891112,0.04529941455955984,23,2025-12-26 12:18:45.465938+00:00
0.04517027039999345,0.044840159185607256,24,2025-12-26 12:36:25.969111+00:00
0.04532194588401827,0.04449342594982608,25,2025-12-26 12:54:07.718739+00:00
0.0450020506379022,0.04414629983854056,26,2025-12-26 13:11:45.478723+00:00
0.04466979268647354,0.04401555336344343,27,2025-12-26 13:29:25.658412+00:00
0.04475487696483252,0.04372980568278438,28,2025-12-26 13:47:06.051779+00:00
0.04432181111760837,0.04351808845135419,29,2025-12-26 14:04:49.525805+00:00
0.04441932256220858,0.04334296459677254,30,2025-12-26 14:22:32.779372+00:00
0.04422340431403238,0.04300913265599637,31,2025-12-26 14:40:13.905306+00:00
0.04373520022118393,0.042747060995075456,32,2025-12-26 14:57:53.688215+00:00
0.04346132378990992,0.04252041418641623,33,2025-12-26 15:15:35.199880+00:00
0.04343410685179244,0.04232477560171581,34,2025-12-26 15:33:15.502985+00:00
0.04329044591196189,0.04232720420004124,35,2025-12-26 15:50:56.657905+00:00
0.043251741273902,0.04217975842374253,36,2025-12-26 16:08:37.171902+00:00
0.042858034690377085,0.041978893770193065,37,2025-12-26 16:26:17.403999+00:00
0.042649677831959124,0.04175512689475261,38,2025-12-26 16:44:00.577018+00:00
0.04234904194875388,0.04139158252347118,39,2025-12-26 17:01:41.829266+00:00
0.04253363184014743,0.041330061184034136,40,2025-12-26 17:19:22.365019+00:00
0.04224967076136498,0.0411736396017269,41,2025-12-26 17:37:07.834768+00:00
0.042172963517057675,0.041162711679422016,42,2025-12-26 17:54:52.656768+00:00
0.042316644612249064,0.040902169685166155,43,2025-12-26 18:12:33.834445+00:00
0.04205518560041923,0.04083794901350008,44,2025-12-26 18:30:16.553653+00:00
0.04173577128186434,0.04061329801485604,45,2025-12-26 18:47:59.505161+00:00
0.04168484584181634,0.040549914311235384,46,2025-12-26 19:05:39.922819+00:00
0.04149691993441963,0.040332665000892436,47,2025-12-26 19:23:23.502027+00:00
0.04136999857798789,0.040306964749399044,48,2025-12-26 19:41:07.995126+00:00
0.04137866347343597,0.04020752169756621,49,2025-12-26 19:58:52.470723+00:00
0.0413546848950899,0.039959264317296364,50,2025-12-26 20:16:37.436379+00:00
